age,income,ownership,emp,intend,grade,amount,intrest,status,percent,default,history,cust_id,risk
28.0,50500.0,RENT,3.0,PERSONAL,C,5200.0,12.53,0.0,0.1029702970297029,Y,8.0,23157,54.99999999999999
34.0,60000.0,MORTGAGE,4.0,PERSONAL,B,10000.0,9.88,0.0,0.1666666666666666,N,8.0,23158,28.000000000000004
29.0,54000.0,MORTGAGE,1.0,PERSONAL,G,25000.0,20.16,1.0,0.4629629629629629,Y,8.0,23159,79.0
33.0,60000.0,MORTGAGE,1.0,VENTURE,D,17000.0,16.07,0.0,0.2833333333333333,Y,5.0,23160,61.99999999999999
34.0,60000.0,MORTGAGE,8.0,PERSONAL,B,10000.0,11.36,0.0,0.1666666666666666,N,7.0,23161,32.0
29.0,75000.0,RENT,3.0,HOMEIMPROVEMENT,B,5200.0,10.75,0.0,0.0693333333333333,N,8.0,23162,32.0
28.0,25000.0,RENT,0.0,HOMEIMPROVEMENT,F,5175.0,18.43,1.0,0.207,Y,6.0,23163,74.0
29.0,60000.0,OWN,13.0,VENTURE,A,1000.0,6.76,0.0,0.0166666666666666,N,8.0,23164,21.0
35.0,60000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,C,12000.0,13.11,0.0,0.2,N,9.0,23165,29.000000000000004
28.0,60000.0,OWN,5.0,MEDICAL,B,20000.0,10.99,0.0,0.3333333333333333,N,5.0,23166,40.0
30.0,60000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,6000.0,12.73,0.0,0.1,Y,6.0,23167,55.0
35.0,40000.0,RENT,6.0,DEBTCONSOLIDATION,C,5100.0,13.72,0.0,0.1275,Y,5.0,23168,58.999999999999986
27.0,60000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000.0,12.53,0.0,0.1666666666666666,N,10.0,23169,28.000000000000004
27.0,60000.0,MORTGAGE,3.0,PERSONAL,B,6000.0,11.48,0.0,0.1,N,8.0,23170,28.000000000000004
29.0,47133.0,RENT,5.0,DEBTCONSOLIDATION,B,5100.0,11.86,0.0,0.1082044427471198,N,7.0,23171,36.0
27.0,52000.0,RENT,0.0,HOMEIMPROVEMENT,B,5100.0,10.37,0.0,0.098076923076923,N,9.0,23172,36.00000000000001
31.0,61150.0,RENT,0.0,DEBTCONSOLIDATION,B,5100.0,11.49,0.0,0.0834014717906786,N,8.0,23173,36.00000000000001
31.0,20000.0,RENT,7.0,DEBTCONSOLIDATION,C,5075.0,12.54,0.0,0.25375,Y,10.0,23174,54.99999999999999
32.0,60000.0,MORTGAGE,4.0,PERSONAL,B,13250.0,11.83,0.0,0.2208333333333333,N,10.0,23175,28.000000000000004
30.0,60000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000.0,8.94,0.0,0.1,N,8.0,23176,29.000000000000004
31.0,60000.0,OWN,0.0,EDUCATION,B,24250.0,12.18,0.0,0.4041666666666667,N,7.0,23177,44.0
29.0,60000.0,OWN,0.0,HOMEIMPROVEMENT,D,16000.0,16.0,0.0,0.2666666666666666,Y,8.0,23178,56.0
29.0,60000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,C,15000.0,12.87,0.0,0.25,N,5.0,23179,35.0
29.0,50000.0,RENT,4.0,DEBTCONSOLIDATION,C,5050.0,12.73,0.0,0.101,N,5.0,23180,39.0
29.0,60000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000.0,12.53,0.0,0.3333333333333333,N,7.0,23181,46.0
27.0,12000.0,RENT,2.0,MEDICAL,A,5000.0,8.49,1.0,0.4166666666666667,N,10.0,23182,44.99999999999999
34.0,14000.0,RENT,3.0,PERSONAL,C,5000.0,13.35,1.0,0.3571428571428571,N,10.0,23183,46.99999999999999
29.0,14573.0,RENT,6.0,HOMEIMPROVEMENT,B,5000.0,12.18,1.0,0.3431002538941878,N,5.0,23184,48.0
31.0,15000.0,RENT,4.0,EDUCATION,A,5000.0,10.99,1.0,0.3333333333333333,N,10.0,23185,41.00000000000001
35.0,60000.0,OWN,9.0,PERSONAL,B,24000.0,12.53,0.0,0.4,N,9.0,23186,36.00000000000001
29.0,54000.0,MORTGAGE,8.0,MEDICAL,D,14800.0,15.31,1.0,0.2740740740740741,Y,10.0,23187,56.00000000000001
28.0,15000.0,RENT,1.0,PERSONAL,A,5000.0,7.4,1.0,0.3333333333333333,N,9.0,23188,44.99999999999999
28.0,60000.0,MORTGAGE,12.0,MEDICAL,A,15000.0,8.94,0.0,0.25,N,9.0,23189,23.000000000000004
32.0,15600.0,RENT,4.0,HOMEIMPROVEMENT,A,5000.0,5.42,1.0,0.3205128205128205,N,5.0,23190,44.99999999999999
28.0,15600.0,RENT,4.0,HOMEIMPROVEMENT,B,5000.0,10.37,1.0,0.3205128205128205,N,9.0,23191,43.99999999999999
28.0,60000.0,OTHER,5.0,PERSONAL,B,16000.0,12.18,0.0,0.2666666666666666,N,9.0,23192,26.000000000000007
28.0,16000.0,RENT,2.0,DEBTCONSOLIDATION,E,5000.0,16.45,1.0,0.3125,Y,7.0,23193,81.0
29.0,60000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,D,16000.0,14.96,0.0,0.2666666666666666,Y,6.0,23194,58.00000000000001
35.0,60000.0,MORTGAGE,11.0,EDUCATION,D,25000.0,15.31,0.0,0.4166666666666667,N,6.0,23195,46.0
29.0,16800.0,RENT,4.0,HOMEIMPROVEMENT,A,5000.0,6.92,1.0,0.2976190476190476,N,10.0,23196,31.000000000000007
32.0,16800.0,RENT,0.0,PERSONAL,A,5000.0,7.29,1.0,0.2976190476190476,N,9.0,23197,35.00000000000001
30.0,60000.0,MORTGAGE,6.0,EDUCATION,D,15000.0,15.31,0.0,0.25,Y,9.0,23198,54.0
32.0,16800.0,RENT,0.0,PERSONAL,C,5000.0,14.35,1.0,0.2976190476190476,Y,7.0,23199,64.99999999999999
27.0,60000.0,MORTGAGE,5.0,MEDICAL,A,6000.0,8.94,0.0,0.1,N,10.0,23200,25.000000000000004
29.0,17676.0,RENT,3.0,EDUCATION,C,5000.0,13.11,1.0,0.2828694274722788,Y,10.0,23201,56.99999999999999
28.0,18600.0,RENT,4.0,MEDICAL,D,5000.0,10.99,1.0,0.2688172043010752,Y,9.0,23202,60.0
29.0,54000.0,MORTGAGE,7.0,MEDICAL,F,14800.0,18.53,1.0,0.2740740740740741,Y,8.0,23203,62.0
34.0,60000.0,MORTGAGE,5.0,EDUCATION,C,7000.0,12.53,0.0,0.1166666666666666,Y,10.0,23204,51.0
34.0,19200.0,RENT,18.0,VENTURE,A,5000.0,6.99,1.0,0.2604166666666667,N,7.0,23205,33.0
32.0,19200.0,RENT,0.0,EDUCATION,B,5000.0,9.99,1.0,0.2604166666666667,N,9.0,23206,38.00000000000001
27.0,19200.0,RENT,2.0,PERSONAL,B,5000.0,12.53,1.0,0.2604166666666667,N,7.0,23207,42.0
27.0,60000.0,MORTGAGE,2.0,MEDICAL,B,4800.0,11.89,0.0,0.08,N,7.0,23208,36.00000000000001
28.0,20000.0,RENT,4.0,PERSONAL,B,5000.0,10.65,0.0,0.25,N,8.0,23209,32.0
34.0,20000.0,RENT,5.0,MEDICAL,A,5000.0,8.9,0.0,0.25,N,5.0,23210,33.0
31.0,60000.0,OTHER,2.0,HOMEIMPROVEMENT,B,15000.0,11.26,0.0,0.25,N,6.0,23211,34.00000000000001
31.0,20000.0,RENT,0.0,MEDICAL,C,5000.0,13.8,0.0,0.25,N,5.0,23212,42.999999999999986
34.0,20000.0,RENT,0.0,MEDICAL,F,5000.0,18.43,1.0,0.25,N,9.0,23213,49.99999999999999
31.0,60000.0,MORTGAGE,3.0,VENTURE,A,3600.0,7.68,0.0,0.06,N,9.0,23214,25.000000000000004
30.0,20000.0,RENT,2.0,PERSONAL,A,5000.0,8.59,0.0,0.25,N,5.0,23215,37.00000000000001
34.0,60000.0,MORTGAGE,6.0,EDUCATION,E,10500.0,15.68,0.0,0.175,N,10.0,23216,37.0
29.0,60000.0,MORTGAGE,13.0,DEBTCONSOLIDATION,B,6400.0,11.89,0.0,0.1066666666666666,N,8.0,23217,26.000000000000007
30.0,54000.0,MORTGAGE,3.0,MEDICAL,D,15250.0,14.42,1.0,0.2824074074074074,Y,8.0,23218,56.00000000000001
30.0,20520.0,RENT,0.0,DEBTCONSOLIDATION,B,5000.0,9.99,0.0,0.2436647173489278,N,5.0,23219,40.0
31.0,20743.0,RENT,0.0,MEDICAL,A,5000.0,7.51,0.0,0.2410451718652075,N,5.0,23220,37.00000000000001
30.0,21000.0,RENT,0.0,EDUCATION,C,5000.0,13.49,0.0,0.238095238095238,Y,7.0,23221,62.999999999999986
31.0,54000.0,MORTGAGE,5.0,MEDICAL,F,19400.0,18.53,1.0,0.3592592592592593,N,10.0,23222,52.0
30.0,21600.0,RENT,4.0,VENTURE,B,5000.0,11.71,0.0,0.2314814814814814,N,7.0,23223,36.0
27.0,60000.0,OWN,0.0,MEDICAL,D,7500.0,15.37,0.0,0.125,Y,5.0,23224,60.0
31.0,60000.0,MORTGAGE,15.0,DEBTCONSOLIDATION,A,10000.0,9.63,0.0,0.1666666666666666,N,8.0,23225,23.000000000000004
34.0,60000.0,MORTGAGE,4.0,EDUCATION,C,14000.0,12.84,0.0,0.2333333333333333,N,5.0,23226,35.0
33.0,22000.0,RENT,4.0,EDUCATION,B,5000.0,12.42,0.0,0.2272727272727272,N,6.0,23227,36.0
28.0,60000.0,OWN,0.0,PERSONAL,C,16000.0,12.72,0.0,0.2666666666666666,N,7.0,23228,37.00000000000001
29.0,60000.0,MORTGAGE,0.0,PERSONAL,E,10000.0,15.25,0.0,0.1666666666666666,Y,5.0,23229,65.0
30.0,60000.0,MORTGAGE,14.0,EDUCATION,B,4500.0,10.83,0.0,0.075,N,10.0,23230,26.000000000000007
30.0,54000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,G,24000.0,18.72,1.0,0.4444444444444444,N,8.0,23231,55.0
29.0,60000.0,MORTGAGE,8.0,PERSONAL,B,8000.0,10.51,0.0,0.1333333333333333,N,8.0,23232,28.000000000000004
29.0,23000.0,RENT,2.0,MEDICAL,B,5000.0,10.99,0.0,0.217391304347826,N,7.0,23233,40.0
33.0,23400.0,RENT,13.0,VENTURE,B,5000.0,12.69,0.0,0.2136752136752136,N,10.0,23234,30.000000000000004
33.0,60000.0,MORTGAGE,2.0,EDUCATION,B,2500.0,10.83,0.0,0.0416666666666666,N,8.0,23235,32.00000000000001
33.0,24000.0,RENT,10.0,DEBTCONSOLIDATION,B,5000.0,10.65,0.0,0.2083333333333333,N,7.0,23236,34.0
31.0,24000.0,RENT,0.0,DEBTCONSOLIDATION,B,5000.0,10.99,1.0,0.2083333333333333,N,6.0,23237,42.0
32.0,60000.0,MORTGAGE,11.0,PERSONAL,C,7500.0,11.03,0.0,0.125,Y,10.0,23238,48.99999999999999
31.0,60000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,9600.0,10.08,0.0,0.16,N,8.0,23239,28.000000000000004
30.0,24000.0,RENT,0.0,DEBTCONSOLIDATION,B,5000.0,10.59,0.0,0.2083333333333333,N,6.0,23240,40.0
29.0,24000.0,RENT,6.0,PERSONAL,B,5000.0,10.74,0.0,0.2083333333333333,N,10.0,23241,32.0
30.0,24000.0,RENT,14.0,EDUCATION,B,5000.0,11.11,1.0,0.2083333333333333,N,9.0,23242,32.0
33.0,60000.0,OWN,8.0,EDUCATION,C,8350.0,11.34,0.0,0.1391666666666666,Y,7.0,23243,52.999999999999986
27.0,60000.0,MORTGAGE,0.0,PERSONAL,A,10000.0,8.63,0.0,0.1666666666666666,N,5.0,23244,33.0
29.0,24000.0,RENT,1.0,MEDICAL,A,5000.0,6.92,0.0,0.2083333333333333,N,10.0,23245,33.00000000000001
27.0,60000.0,OWN,11.0,DEBTCONSOLIDATION,D,18000.0,13.24,0.0,0.3,Y,7.0,23246,54.0
30.0,24000.0,RENT,6.0,MEDICAL,D,5000.0,10.99,1.0,0.2083333333333333,Y,8.0,23247,60.0
27.0,60000.0,OWN,4.0,MEDICAL,B,10425.0,9.45,0.0,0.17375,N,8.0,23248,26.000000000000007
27.0,60000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7000.0,7.43,0.0,0.1166666666666666,N,9.0,23249,29.000000000000004
28.0,24000.0,RENT,0.0,DEBTCONSOLIDATION,B,5000.0,11.86,0.0,0.2083333333333333,N,5.0,23250,40.0
27.0,24000.0,RENT,2.0,VENTURE,C,5000.0,14.72,0.0,0.2083333333333333,N,10.0,23251,39.0
31.0,24000.0,RENT,0.0,EDUCATION,A,5000.0,7.51,0.0,0.2083333333333333,N,8.0,23252,33.00000000000001
29.0,60096.0,MORTGAGE,3.0,EDUCATION,A,3000.0,7.66,0.0,0.0499201277955271,N,10.0,23253,25.000000000000004
34.0,60100.0,MORTGAGE,6.0,EDUCATION,A,1500.0,6.03,0.0,0.0249584026622296,N,6.0,23254,29.000000000000004
30.0,24414.0,RENT,0.0,MEDICAL,A,5000.0,6.91,0.0,0.2048005242893421,N,5.0,23255,37.00000000000001
33.0,24720.0,RENT,5.0,DEBTCONSOLIDATION,A,5000.0,7.49,0.0,0.2022653721682848,N,5.0,23256,33.0
31.0,24996.0,RENT,0.0,DEBTCONSOLIDATION,C,5000.0,12.99,1.0,0.2000320051208193,N,8.0,23257,41.00000000000001
35.0,24996.0,RENT,0.0,VENTURE,A,5000.0,8.49,0.0,0.2000320051208193,N,6.0,23258,37.00000000000001
31.0,60380.0,MORTGAGE,10.0,PERSONAL,B,6000.0,11.48,0.0,0.0993706525339516,N,10.0,23259,26.000000000000007
30.0,25000.0,RENT,2.0,HOMEIMPROVEMENT,B,5000.0,9.91,1.0,0.2,N,7.0,23260,42.0
28.0,25000.0,RENT,1.0,EDUCATION,A,5000.0,7.51,0.0,0.2,N,7.0,23261,37.00000000000001
27.0,25000.0,RENT,2.0,PERSONAL,B,5000.0,9.62,0.0,0.2,N,7.0,23262,40.0
28.0,60589.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,2650.0,9.88,0.0,0.043737312053343,N,10.0,23263,32.00000000000001
28.0,54600.0,MORTGAGE,13.0,EDUCATION,B,20000.0,11.89,1.0,0.3663003663003663,N,5.0,23264,42.0
30.0,60600.0,MORTGAGE,1.0,EDUCATION,A,3000.0,7.12,0.0,0.0495049504950495,N,6.0,23265,33.0
29.0,25000.0,RENT,3.0,MEDICAL,B,5000.0,10.95,0.0,0.2,N,10.0,23266,32.0
32.0,25200.0,RENT,0.0,PERSONAL,A,5000.0,7.91,0.0,0.1984126984126984,N,5.0,23267,37.00000000000001
34.0,25480.0,RENT,6.0,MEDICAL,D,5000.0,12.8,1.0,0.1962323390894819,N,5.0,23268,43.99999999999999
32.0,25591.0,RENT,4.0,VENTURE,B,5000.0,10.65,0.0,0.195381188699152,N,9.0,23269,32.0
28.0,26000.0,RENT,2.0,DEBTCONSOLIDATION,A,5000.0,7.9,0.0,0.1923076923076923,N,6.0,23270,37.00000000000001
28.0,26000.0,RENT,9.0,MEDICAL,B,5000.0,11.71,0.0,0.1923076923076923,N,7.0,23271,36.0
28.0,60996.0,MORTGAGE,11.0,PERSONAL,E,24250.0,16.4,0.0,0.3975670535772838,N,8.0,23272,45.0
28.0,54996.0,MORTGAGE,8.0,EDUCATION,B,16750.0,10.38,1.0,0.3045676049167212,N,9.0,23273,40.0
33.0,26100.0,RENT,16.0,PERSONAL,B,5000.0,10.75,0.0,0.1915708812260536,N,6.0,23274,34.0
28.0,26400.0,RENT,7.0,PERSONAL,C,5000.0,13.11,1.0,0.1893939393939394,Y,6.0,23275,60.999999999999986
28.0,26496.0,RENT,2.0,MEDICAL,D,5000.0,14.83,1.0,0.188707729468599,Y,10.0,23276,63.99999999999999
28.0,61000.0,MORTGAGE,12.0,PERSONAL,A,12000.0,6.03,0.0,0.1967213114754098,N,7.0,23277,27.0
30.0,61000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000.0,7.9,0.0,0.0655737704918032,N,7.0,23278,33.0
32.0,61000.0,MORTGAGE,3.0,PERSONAL,A,2000.0,7.9,0.0,0.0327868852459016,N,7.0,23279,29.000000000000004
27.0,27000.0,RENT,1.0,DEBTCONSOLIDATION,A,5000.0,7.88,0.0,0.1851851851851851,N,8.0,23280,33.00000000000001
29.0,27000.0,RENT,8.0,PERSONAL,A,5000.0,6.76,0.0,0.1851851851851851,N,9.0,23281,29.000000000000004
34.0,61000.0,OWN,7.0,VENTURE,A,5000.0,5.42,0.0,0.081967213114754,N,6.0,23282,27.0
32.0,55000.0,MORTGAGE,14.0,HOMEIMPROVEMENT,B,16000.0,10.59,1.0,0.2909090909090909,N,7.0,23283,32.0
28.0,61000.0,MORTGAGE,12.0,PERSONAL,B,12000.0,9.99,0.0,0.1967213114754098,N,5.0,23284,30.000000000000004
27.0,61000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,1050.0,8.49,0.0,0.0172131147540983,N,9.0,23285,25.000000000000004
27.0,61000.0,MORTGAGE,11.0,MEDICAL,B,1200.0,10.37,0.0,0.0196721311475409,N,5.0,23286,30.000000000000004
30.0,27396.0,RENT,0.0,MEDICAL,C,5000.0,10.99,0.0,0.1825083953861877,N,5.0,23287,42.999999999999986
29.0,27911.0,RENT,1.0,MEDICAL,E,5000.0,17.51,1.0,0.1791408405288237,N,7.0,23288,50.999999999999986
29.0,56000.0,RENT,0.0,PERSONAL,D,8000.0,10.99,1.0,0.1428571428571428,Y,5.0,23289,68.0
32.0,62000.0,RENT,1.0,HOMEIMPROVEMENT,B,8000.0,9.99,0.0,0.1290322580645161,N,5.0,23290,40.0
30.0,61000.0,MORTGAGE,4.0,PERSONAL,A,4500.0,6.54,0.0,0.0737704918032786,N,6.0,23291,29.000000000000004
35.0,61000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000.0,6.54,0.0,0.0983606557377049,N,7.0,23292,33.0
29.0,61000.0,MORTGAGE,9.0,PERSONAL,A,9000.0,7.88,0.0,0.1475409836065573,N,7.0,23293,29.000000000000004
29.0,55000.0,MORTGAGE,0.0,VENTURE,C,5000.0,12.73,1.0,0.0909090909090909,Y,7.0,23294,61.00000000000001
33.0,62000.0,RENT,4.0,VENTURE,B,8000.0,11.48,0.0,0.1290322580645161,N,7.0,23295,36.0
29.0,62400.0,RENT,3.0,HOMEIMPROVEMENT,A,8000.0,6.62,0.0,0.1282051282051282,N,8.0,23296,29.000000000000004
28.0,63000.0,RENT,10.0,VENTURE,D,8000.0,16.29,0.0,0.1269841269841269,N,7.0,23297,40.0
27.0,63000.0,RENT,2.0,HOMEIMPROVEMENT,A,8000.0,7.51,0.0,0.1269841269841269,N,6.0,23298,37.00000000000001
28.0,61104.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,4400.0,8.9,0.0,0.0720083791568473,N,8.0,23299,29.000000000000004
31.0,64000.0,RENT,9.0,HOMEIMPROVEMENT,C,8000.0,14.22,0.0,0.125,Y,9.0,23300,54.99999999999999
31.0,61104.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000.0,9.25,0.0,0.2454831107619795,N,10.0,23301,28.000000000000004
27.0,64800.0,RENT,3.0,VENTURE,C,8000.0,13.49,0.0,0.1234567901234567,N,10.0,23302,35.0
30.0,65000.0,RENT,2.0,MEDICAL,A,8000.0,7.51,0.0,0.123076923076923,N,5.0,23303,37.00000000000001
29.0,61200.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,17000.0,6.03,0.0,0.2777777777777778,N,10.0,23304,25.000000000000004
30.0,61200.0,MORTGAGE,4.0,EDUCATION,A,8000.0,6.62,0.0,0.130718954248366,N,8.0,23305,25.000000000000004
31.0,65000.0,RENT,2.0,MEDICAL,A,8000.0,6.99,0.0,0.123076923076923,N,9.0,23306,33.00000000000001
32.0,61200.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,15000.0,6.99,0.0,0.2450980392156862,N,10.0,23307,25.000000000000004
27.0,61200.0,MORTGAGE,5.0,MEDICAL,B,4500.0,11.86,0.0,0.0735294117647058,N,7.0,23308,32.0
27.0,65000.0,RENT,11.0,EDUCATION,B,8000.0,10.37,0.0,0.123076923076923,N,6.0,23309,34.0
27.0,61200.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5700.0,11.12,0.0,0.0931372549019607,N,6.0,23310,32.0
29.0,61240.0,MORTGAGE,4.0,VENTURE,D,7000.0,10.99,0.0,0.1143043762246897,Y,7.0,23311,58.00000000000001
32.0,59000.0,RENT,1.0,PERSONAL,D,8000.0,14.96,1.0,0.135593220338983,Y,10.0,23312,63.99999999999999
32.0,59004.0,RENT,0.0,MEDICAL,D,8000.0,16.49,1.0,0.1355840282014778,Y,8.0,23313,63.99999999999999
31.0,61400.0,MORTGAGE,15.0,PERSONAL,B,15000.0,10.25,0.0,0.2442996742671009,N,10.0,23314,26.000000000000007
27.0,61400.0,MORTGAGE,3.0,PERSONAL,C,10000.0,10.99,0.0,0.1628664495114006,Y,9.0,23315,51.0
28.0,61425.0,OWN,2.0,VENTURE,A,9000.0,5.99,0.0,0.1465201465201465,N,7.0,23316,31.000000000000007
35.0,61440.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,3500.0,7.9,0.0,0.0569661458333333,N,9.0,23317,25.000000000000004
29.0,55476.0,MORTGAGE,1.0,MEDICAL,D,10000.0,15.33,1.0,0.1802581296416468,Y,8.0,23318,60.0
34.0,61476.0,MORTGAGE,12.0,HOMEIMPROVEMENT,A,9200.0,7.74,0.0,0.1496518966751252,N,7.0,23319,27.0
27.0,66000.0,RENT,2.0,EDUCATION,C,8000.0,14.79,0.0,0.1212121212121212,Y,7.0,23320,62.999999999999986
32.0,66000.0,RENT,1.0,HOMEIMPROVEMENT,A,8000.0,7.29,0.0,0.1212121212121212,N,10.0,23321,33.00000000000001
27.0,67200.0,RENT,0.0,PERSONAL,A,8000.0,6.03,0.0,0.119047619047619,N,5.0,23322,37.00000000000001
27.0,61500.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000.0,10.99,0.0,0.0975609756097561,N,7.0,23323,32.0
27.0,68120.0,RENT,6.0,EDUCATION,B,8000.0,10.0,0.0,0.1174398120963006,N,5.0,23324,36.0
27.0,68500.0,RENT,4.0,HOMEIMPROVEMENT,A,8000.0,6.62,0.0,0.1167883211678832,N,10.0,23325,29.000000000000004
32.0,61572.0,MORTGAGE,0.0,VENTURE,C,15000.0,13.57,0.0,0.2436172286104073,N,7.0,23326,39.0
33.0,68500.0,RENT,6.0,HOMEIMPROVEMENT,B,8000.0,10.62,0.0,0.1167883211678832,N,6.0,23327,36.0
32.0,63000.0,RENT,9.0,DEBTCONSOLIDATION,B,8000.0,10.74,1.0,0.1269841269841269,N,5.0,23328,38.0
30.0,61800.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,20000.0,11.36,0.0,0.3236245954692556,N,8.0,23329,38.0
28.0,61838.0,MORTGAGE,12.0,EDUCATION,A,10675.0,7.49,0.0,0.1726284808693683,N,7.0,23330,27.0
29.0,61848.0,OWN,13.0,VENTURE,B,5000.0,10.38,0.0,0.0808433579097141,N,10.0,23331,24.000000000000004
31.0,70000.0,RENT,4.0,EDUCATION,B,8000.0,10.99,0.0,0.1142857142857142,N,6.0,23332,36.0
29.0,70000.0,RENT,13.0,EDUCATION,A,8000.0,7.49,0.0,0.1142857142857142,N,5.0,23333,31.0
28.0,54400.0,RENT,1.0,MEDICAL,D,8000.0,15.65,1.0,0.1470588235294117,N,10.0,23334,43.99999999999999
27.0,62000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000.0,10.99,0.0,0.2419354838709677,N,8.0,23335,28.000000000000004
30.0,70000.0,RENT,2.0,MEDICAL,C,8000.0,13.11,0.0,0.1142857142857142,Y,6.0,23336,62.999999999999986
29.0,70000.0,RENT,9.0,PERSONAL,B,8000.0,12.53,0.0,0.1142857142857142,N,5.0,23337,36.0
27.0,70000.0,RENT,11.0,HOMEIMPROVEMENT,D,8000.0,12.92,0.0,0.1142857142857142,Y,6.0,23338,60.0
29.0,70004.0,RENT,0.0,MEDICAL,A,8000.0,9.63,0.0,0.1142791840466259,N,9.0,23339,33.00000000000001
35.0,71000.0,RENT,3.0,EDUCATION,B,8000.0,11.49,0.0,0.1126760563380281,N,6.0,23340,36.0
35.0,62000.0,MORTGAGE,0.0,EDUCATION,A,9475.0,6.03,0.0,0.1528225806451613,N,5.0,23341,33.0
30.0,71000.0,RENT,8.0,MEDICAL,B,8000.0,11.12,0.0,0.1126760563380281,N,8.0,23342,32.0
31.0,72000.0,RENT,0.0,HOMEIMPROVEMENT,A,8000.0,7.9,0.0,0.1111111111111111,N,7.0,23343,37.00000000000001
30.0,62000.0,MORTGAGE,1.0,VENTURE,A,15000.0,6.03,0.0,0.2419354838709677,N,10.0,23344,29.000000000000004
29.0,62000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000.0,6.62,0.0,0.1451612903225806,N,7.0,23345,29.000000000000004
29.0,62000.0,OWN,4.0,EDUCATION,A,15000.0,6.03,0.0,0.2419354838709677,N,7.0,23346,27.0
29.0,62000.0,MORTGAGE,6.0,VENTURE,A,12000.0,7.51,0.0,0.1935483870967742,N,5.0,23347,29.000000000000004
31.0,62000.0,MORTGAGE,9.0,MEDICAL,C,2500.0,14.65,0.0,0.0403225806451612,Y,6.0,23348,55.0
34.0,62000.0,MORTGAGE,18.0,HOMEIMPROVEMENT,B,28000.0,11.71,0.0,0.4516129032258064,N,10.0,23349,36.00000000000001
29.0,62000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000.0,5.99,0.0,0.1612903225806451,N,8.0,23350,25.000000000000004
29.0,72000.0,RENT,0.0,MEDICAL,C,8000.0,13.57,0.0,0.1111111111111111,Y,9.0,23351,58.99999999999999
27.0,62000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000.0,5.42,0.0,0.0806451612903225,N,5.0,23352,33.0
31.0,72100.0,RENT,1.0,HOMEIMPROVEMENT,C,8000.0,14.65,0.0,0.1109570041608876,Y,10.0,23353,58.99999999999999
29.0,73000.0,RENT,2.0,HOMEIMPROVEMENT,A,8000.0,7.4,0.0,0.1095890410958904,N,7.0,23354,37.00000000000001
30.0,73008.0,RENT,5.0,VENTURE,B,8000.0,9.99,0.0,0.1095770326539557,N,7.0,23355,36.0
28.0,75000.0,RENT,6.0,EDUCATION,A,8000.0,7.9,0.0,0.1066666666666666,N,6.0,23356,33.0
27.0,62000.0,MORTGAGE,11.0,EDUCATION,E,4150.0,18.39,0.0,0.0669354838709677,N,5.0,23357,39.0
27.0,75000.0,RENT,2.0,EDUCATION,C,8000.0,13.49,0.0,0.1066666666666666,Y,5.0,23358,62.999999999999986
29.0,62000.0,MORTGAGE,14.0,EDUCATION,E,9600.0,18.39,0.0,0.1548387096774193,N,10.0,23359,35.00000000000001
29.0,56000.0,MORTGAGE,4.0,MEDICAL,B,8000.0,11.49,1.0,0.1428571428571428,N,5.0,23360,34.0
31.0,62000.0,MORTGAGE,7.0,PERSONAL,B,7500.0,10.99,0.0,0.1209677419354838,N,5.0,23361,32.0
30.0,62000.0,MORTGAGE,7.0,PERSONAL,B,9600.0,11.99,0.0,0.1548387096774193,N,8.0,23362,28.000000000000004
29.0,76000.0,RENT,2.0,HOMEIMPROVEMENT,B,8000.0,11.36,0.0,0.1052631578947368,N,5.0,23363,40.0
27.0,76860.0,RENT,4.0,DEBTCONSOLIDATION,A,8000.0,5.79,0.0,0.1040853499869893,N,6.0,23364,33.0
31.0,78000.0,RENT,2.0,VENTURE,A,8000.0,7.9,0.0,0.1025641025641025,N,7.0,23365,37.00000000000001
28.0,61200.0,RENT,12.0,MEDICAL,B,8000.0,10.38,1.0,0.130718954248366,N,8.0,23366,32.0
